episode,episode_reward,p_loss,v_loss,t_loss
1924,-56.85681750102283,0.5472764670848846,937.4508056640625,234.90997619628905
1929,-65.53035901587222,0.3299023449420929,802.9708251953125,201.072607421875
1934,-81.05726226635988,0.49527613520622255,857.4786987304688,214.86494903564454
1939,-62.82388855656838,0.28855483531951903,778.28662109375,194.86021118164064
1944,-89.21322776564574,0.5181957244873047,966.720947265625,242.19843292236328
1949,-69.51561451613384,0.7863360464572906,1073.7286376953125,269.21849670410154
1954,-74.43527346664212,0.5489061295986175,836.18115234375,209.5941925048828
1959,-32.854125521093664,0.43380807936191557,628.134033203125,157.46731719970703
1964,-66.65068733112201,0.4577490299940109,747.9229125976562,187.4384796142578
1969,-74.47526241531277,0.6717166066169739,970.8876953125,243.39364166259764
1974,-83.65945373833878,0.5979074597358703,1018.0281372070312,255.1049377441406
1979,-72.14966793036432,0.5304670929908752,639.1927490234375,160.32865295410156
1984,-62.5622491758455,0.5008997738361358,706.7521362304688,177.18893585205078
1989,-73.52968996243956,0.5681279718875885,932.1537475585938,233.6065643310547
1994,-107.98285100357006,0.5748775482177735,1061.603515625,265.9757568359375
1999,-73.62414926919632,0.5134618401527404,675.592529296875,169.41159362792968
2004,-68.50764904619787,0.5509298861026763,1119.606201171875,280.4524841308594
2009,-77.68186707141841,0.4906380742788315,715.37158203125,179.33353424072266
2014,-66.07726358402489,0.617762666940689,862.5182495117188,216.24732513427733
2019,-73.36980663676376,0.5239556670188904,889.7349853515625,222.95770111083985
2024,-87.32075719738603,0.5730925798416138,1226.601318359375,307.2234252929687
2029,-76.3237436128544,0.500241219997406,729.7490844726562,182.93751373291016
2034,-74.42401898457426,0.711176198720932,920.4779052734375,230.83065338134764
2039,-75.54627440837363,0.3736515730619431,717.2210083007812,179.67890319824218
2044,-59.92135891779833,0.614429259300232,836.0304565429688,209.62204284667968
2049,-89.39147789049191,0.38704522848129275,732.2850341796875,183.45830383300782
2054,-70.38689798498115,0.5380365490913391,687.4703369140625,172.4056198120117
2059,-82.40124009278904,0.5933741927146912,1079.857421875,270.55773010253904
2064,-86.81257080107271,0.6369525194168091,826.521484375,207.26732330322267
2069,-63.90794659038035,0.472275373339653,856.994140625,214.72080841064454
2074,-60.49707442010626,0.5757863581180572,1104.1534423828125,276.61414794921876
2079,-39.93405384265118,0.43153115808963777,709.9505004882812,177.91915740966797
2084,-66.16007086291933,0.5984319925308228,610.3560791015625,153.1874526977539
2089,-84.87521197908227,0.47538199424743655,808.277099609375,202.5446578979492
2094,-61.27981842734717,0.400700843334198,687.740478515625,172.33582153320313
2099,-55.91023585553761,0.2384650304913521,528.2383422851562,132.2980484008789
2104,-99.2835991822384,0.7788030803203583,1088.5399169921875,272.9137817382813
2109,-63.170758488151385,0.37340143620967864,567.6951293945312,142.29718475341798
2114,-72.69422225017192,0.6539638817310334,841.4344482421875,211.0125747680664
2119,-70.9446491909381,0.6593239605426788,888.028076171875,222.66634216308594
2124,-52.909714786802795,0.41769113540649416,842.6522216796875,211.08074798583985
2129,-66.46302540949128,0.567532479763031,835.1651611328125,209.35882110595702
2134,-55.55074729056265,0.46199084222316744,904.8563232421875,226.6760726928711
2139,-70.01532411319192,0.746162211894989,996.5396118164062,249.88106536865234
2144,-73.23119497764766,0.47404579222202303,741.2333984375,185.7823944091797
2149,-77.65190405342467,0.6017772674560546,963.3306274414062,241.43443298339844
2154,-88.72773755654985,0.6738397002220153,908.092041015625,227.69684906005858
2159,-42.62697364795379,0.5502526581287384,710.60205078125,178.20076446533204
2164,-75.28566065873562,0.7163546025753021,749.3084106445312,188.0434585571289
2169,-70.61833448800932,0.5786803185939788,869.9244384765625,218.05978698730468
2174,-83.13385873302084,0.22962657660245894,844.3576049804688,211.31902770996095
2179,-83.04189556895014,0.6237162351608276,920.455078125,230.73748474121095
2184,-62.734036284497805,0.5927090585231781,812.7750854492188,203.78648071289064
2189,-85.93406961318229,0.5449072778224945,828.2022094726562,207.595458984375
2194,-63.97645043801148,0.44315298795700075,712.762451171875,178.6337646484375
2199,-91.7043781917253,0.5500809073448181,967.7913818359375,242.4979278564453
2204,-84.78572253813762,0.5046379804611206,681.8305053710938,170.96226196289064
2209,-72.09846670036319,0.46203908920288084,784.905029296875,196.68829650878905
2214,-76.71049379566387,0.43327750265598297,801.2032470703125,200.73408966064454
2219,-80.16784860316433,0.6725573420524598,1049.0765380859375,262.9416931152344
2224,-75.02703566354124,0.5586939811706543,790.5006713867188,198.1838607788086
2229,-72.96929439019189,0.38372857570648194,723.2074584960938,181.1855926513672
2234,-60.74748103208813,0.44636279046535493,747.5508422851562,187.33407440185547
2239,-99.07879560630043,0.5684411823749542,822.4156494140625,206.17235565185547
2244,-76.53134522370979,0.418841090798378,957.8540649414062,239.88235778808593
2249,-59.43625921013435,0.5502796590328216,747.8599243164062,187.5152603149414
2254,-52.971784534796015,0.5882114171981812,711.3095703125,178.4156021118164
2259,-74.08535327833809,0.5890625655651093,949.6190185546875,237.99381561279296
2264,-88.86582861242789,0.4444226503372192,748.1035766601562,187.4703140258789
2269,-56.24979924604834,0.44713653028011324,904.2823486328125,226.5177230834961
2274,-63.27818002263887,0.5260849177837372,718.1386108398438,180.06073608398438
2279,-78.39321958106584,0.5508827686309814,927.9758911132812,232.54485473632812
2284,-69.33262693498348,0.4365531325340271,900.5072021484375,225.5633544921875
2289,-72.94359828336837,0.524569821357727,690.1536865234375,173.06299285888673
2294,-62.086848966154975,0.6920388758182525,916.9012451171875,229.91735076904297
2299,-61.14989610120022,0.47224587500095366,752.0039672851562,188.47323760986328
2304,-82.61569186680231,0.6163273394107819,932.5086669921875,233.74349365234374
2309,-61.30038633780072,0.6139903724193573,1009.7545166015625,253.05261840820313
2314,-79.25648907365171,0.6538816928863526,951.818115234375,238.60841064453126
2319,-79.53226451916382,0.4791171133518219,899.0015869140625,225.2295120239258
2324,-65.49279702638799,0.6063784539699555,896.6575927734375,224.7707763671875
2329,-67.08919420663577,0.6628329217433929,973.9734497070312,244.15619506835938
2334,-57.164998783484904,0.5517729341983795,745.3370361328125,186.8860321044922
2339,-52.962688673247165,0.5117533445358277,929.1012573242188,232.7870666503906
2344,-55.46029131914301,0.3714970231056213,477.7857666015625,119.81793975830078
2349,-66.00304084275632,0.5036246120929718,895.093017578125,224.2768783569336
2354,-98.50389748850984,0.5909334778785705,1025.947265625,257.07774963378904
2359,-72.30895671904774,0.433127349615097,837.1526489257812,209.7212890625
2364,-78.41207467373664,0.473688593506813,670.1121215820312,168.00171966552733
2369,-74.13244304430455,0.4351614862680435,871.68310546875,218.3559371948242
2374,-77.36941252374805,0.5175858557224273,892.7610473632812,223.70784912109374
2379,-89.91095531229834,0.39325623512268065,841.1243896484375,210.67435455322266
2384,-54.45557307502114,0.36973748803138734,506.181396484375,126.91508560180664
2389,-63.06597674893119,0.46123117208480835,696.6937255859375,174.63466186523436
2394,-61.27031807386405,0.676506519317627,862.8078002929688,216.37845916748046
2399,-62.65622266633524,0.4349253624677658,695.7847290039062,174.38110809326173
2404,-75.57393541164474,0.6010828793048859,935.1768798828125,234.39530334472656
2409,-73.77318027481681,0.6242103338241577,900.2615966796875,225.68960571289062
2414,-47.190019681993135,0.42396627366542816,796.4390258789062,199.53372192382812
2419,-71.58490848662609,0.4647066593170166,656.619384765625,164.6195556640625
2424,-58.28892683757531,0.2466524913907051,750.509521484375,187.87403106689453
2429,-66.23745936160392,0.3935387820005417,769.3828735351562,192.7392578125
2434,-102.89078117844214,0.7026946783065796,1120.8035888671875,280.9035949707031
2439,-79.12640199223587,0.4147110015153885,770.316162109375,192.9937515258789
2444,-80.53666555241846,0.32014037370681764,856.9009399414062,214.54537506103514
2449,-70.23160180586342,0.439827972650528,753.9434814453125,188.92569732666016
2454,-95.41553794358319,0.6011001169681549,917.1375122070312,229.8854766845703
2459,-67.64741076561323,0.39420361518859864,559.352783203125,140.2323989868164
2464,-69.50499163855976,0.5380690097808838,912.8265991210938,228.74472045898438
2469,-85.3366761420171,0.3994684606790543,792.3467407226562,198.48615570068358
2474,-74.26091181068952,0.576841127872467,879.3134765625,220.40520935058595
2479,-69.51430368499474,0.41129296720027925,674.4993896484375,169.03614044189453
2484,-58.52817893494788,0.478557750582695,810.1693725585938,203.0208999633789
2489,-65.25721195795344,0.6072030961513519,924.0889892578125,231.62944946289062
2494,-90.10799424787898,0.434214261174202,683.3978271484375,171.2836715698242
2499,-55.60048394177529,0.7003242313861847,791.8446655273438,198.66148986816407
2504,-56.77537700712108,0.48168161511421204,659.5173950195312,165.36103057861328
2509,-75.97677900312378,0.599155730009079,881.8341674804688,221.0576965332031
2514,-67.99219442785227,0.3251155138015747,711.8471069335938,178.2868896484375
2519,-65.79194571753374,0.28017687499523164,495.4906005859375,124.15282669067383
2524,-68.17100080609146,0.34319007992744444,740.3193359375,185.42302398681642
2529,-82.04443395563918,0.40700967609882355,676.0474243164062,169.4188659667969
2534,-52.78792701854398,0.36368030309677124,972.6415405273438,243.52406463623046
2539,-69.2030817858222,0.4780412793159485,815.8515014648438,204.4409149169922
2544,-61.15183975996898,0.5405120372772216,830.5079345703125,208.16749725341796
2549,-63.582049067074536,0.5812963724136353,958.6810302734375,240.25155334472657
2554,-93.65218091451409,0.4288912326097488,730.3950805664062,183.02765960693358
2559,-54.73552273791829,0.5130087554454803,718.16552734375,180.05438995361328
2564,-73.38012526196789,0.4613523334264755,697.5926513671875,174.8595169067383
2569,-53.3830197963577,0.40272881388664244,601.7098388671875,150.83018951416017
2574,-60.134924146709224,0.4073511064052582,736.871337890625,184.62518768310548
2579,-53.47544591130239,0.33312237858772276,718.2699584960938,179.9006103515625
2584,-76.17471056036487,0.5872888922691345,909.6563720703125,228.00138092041016
2589,-73.24391929776104,0.6029402792453766,857.6322631835938,215.0110061645508
2594,-62.075100741551125,0.5545837998390197,849.5756225585938,212.94849090576173
2599,-85.15727286790553,0.46500474512577056,885.654541015625,221.8786392211914
2604,-51.703660683697166,0.36471808552742,832.0617065429688,208.38014221191406
2609,-40.660079929932266,0.6109698951244354,828.0841674804688,207.63200988769532
2614,-60.650551180015555,0.3924849420785904,995.5191040039062,249.2722625732422
2619,-65.41261309591883,0.4546104401350021,643.6802978515625,161.3746826171875
2624,-76.42286164802373,0.3971536844968796,600.87158203125,150.61504974365235
2629,-90.29758661830056,0.5531394243240356,957.9956665039062,240.05205535888672
2634,-72.46957733558665,0.5668450951576233,691.4419555664062,173.42733306884764
2639,-83.42575941242856,0.6967833697795868,784.806640625,196.89844360351563
2644,-80.76222393450423,0.3215698480606079,973.438720703125,243.68125
2649,-45.875808714150764,0.6505729496479035,625.0238647460938,156.9065368652344
2654,-59.988105034458,0.32720084488391876,629.8801879882812,157.79725036621093
2659,-85.19345605945782,0.5661726117134094,759.5922241210938,190.46422882080077
2664,-59.396256866579606,0.5085163474082947,513.57666015625,128.9026840209961
2669,-82.86489255898684,0.5818113505840301,931.9520263671875,233.56981658935547
2674,-59.13360508885664,0.2705649197101593,557.019287109375,139.52538452148437
2679,-57.245494184041995,0.2953125715255737,533.4581909179688,133.65986328125
2684,-69.49811181580033,0.4179192095994949,722.60009765625,181.06794281005858
2689,-68.35008181156374,0.37239291667938235,599.0409545898438,150.13262939453125
2694,-77.7137042723339,0.6607262909412384,811.6231689453125,203.56652069091797
2699,-63.819982605781085,0.3376552641391754,462.2255859375,115.89405136108398
2704,-46.24260814481287,0.5463557839393616,849.85693359375,213.01058807373047
2709,-51.39230146358561,0.21389792263507842,521.17724609375,130.50820770263672
2714,-51.1842953931134,0.46379012167453765,680.5941772460938,170.61233367919922
2719,-61.049116029676554,0.43020921349525454,558.2138671875,139.98367462158203
2724,-36.86450331946067,0.4719246685504913,692.8541259765625,173.68545684814453
2729,-58.57636777581661,0.5523336052894592,914.5977783203125,229.2017791748047
2734,-55.757822924804756,0.47924045026302337,719.2376098632812,180.28864288330078
2739,-44.65283170739495,0.26554137766361235,443.5029296875,111.1412742614746
2744,-61.16429149821336,0.5768914461135864,775.6687622070312,194.49408264160155
2749,-69.51204337675276,0.45921399593353274,897.6605224609375,224.8743469238281
2754,-68.17616621203149,0.3448150247335434,584.0576171875,146.35922088623047
2759,-73.4339597325687,0.42851721346378324,569.8905639648438,142.90115966796876
2764,-56.40156086194179,0.4439812570810318,464.5286865234375,116.57615280151367
2769,-45.07283300374723,0.2339272379875183,446.7977600097656,111.93336715698243
2774,-66.89101953257016,0.3058562934398651,602.7509765625,150.99360198974608
2779,-71.41351291516038,0.3290939539670944,607.206298828125,152.13066864013672
2784,-41.777880251725115,0.3220591187477112,376.2370300292969,94.38131713867188
2789,-44.53011761544292,0.4401367276906967,558.504638671875,140.06629486083983
2794,-40.1316857950188,0.5217976868152618,664.9402465820312,166.7568588256836
2799,-65.47853779380588,0.22436611503362655,534.698974609375,133.89910888671875
2804,-62.20476138310766,0.3341710060834885,528.1466064453125,132.37082214355468
2809,-45.14476592200719,0.5081645727157593,640.8988647460938,160.73287963867188
2814,-59.43830220941774,0.3832523822784424,655.29248046875,164.2063720703125
2819,-57.56539675510054,0.4459939479827881,751.8187866210938,188.40069274902345
2824,-77.0198500416796,0.35536958575248717,737.3271484375,184.6871566772461
2829,-61.1966120256328,0.4624355435371399,557.7509155273438,139.90016174316406
2834,-64.65770368571407,0.4087303638458252,669.7377319335938,167.8431640625
2839,-49.382418367035186,0.38339929580688475,603.7962036132812,151.33245086669922
2844,-77.38487092459104,0.5127989888191223,727.8916625976562,182.48571166992187
2849,-60.37538978138166,0.48052287101745605,589.8572998046875,147.9448471069336
2854,-66.73119221677578,0.4644017398357391,682.2921752929688,171.03744354248047
2859,-48.92954597182458,0.40071635544300077,713.5899658203125,178.79820861816407
2864,-58.82950944956793,0.37850338220596313,790.1761474609375,197.92253875732422
2869,-58.723341239232546,0.3910907357931137,631.27587890625,158.2100570678711
2874,-49.531964164775374,0.40226673781871797,619.8948364257812,155.3759750366211
2879,-27.258261850653206,0.41640124320983884,567.4769287109375,142.28563232421874
2884,-42.065810171167975,0.44100832045078275,518.648681640625,130.10318145751953
2889,-42.917201434739596,0.5670350790023804,535.4595336914062,134.43191680908203
2894,-62.8176534088435,0.5107852935791015,649.723876953125,162.94175415039064
2899,-62.424685120808505,0.19315614700317382,547.7033081054688,137.11898651123047
2904,-47.68161965069952,0.39610557854175565,587.4596557617188,147.26101837158203
2909,-58.52905018800113,0.44955882132053376,686.5047607421875,172.07575225830078
2914,-65.65543924689494,0.30799880921840667,897.1651611328125,224.5992889404297
2919,-75.31218273482654,0.38877514004707336,561.9654541015625,140.88013763427733
2924,-69.07946387745622,0.61784747838974,710.520751953125,178.24803314208984
2929,-63.129565916555805,0.5415410876274109,705.2973022460938,176.8658676147461
2934,-79.27581622611244,0.5595614552497864,689.740478515625,172.99468078613282
2939,-72.06454050830288,0.5272203624248505,677.5933837890625,169.92556762695312
2944,-70.44825711539124,0.25658842325210574,435.69110107421875,109.17936325073242
2949,-51.765309862368575,0.6158111274242402,645.700439453125,162.0409194946289
2954,-48.67751450567354,0.6537743866443634,805.8857421875,202.12520904541014
2959,-62.60253544715494,0.3704256355762482,770.979248046875,193.11523895263673
2964,-47.41891908087183,0.3472792744636536,515.5986328125,129.24693603515624
2969,-60.684470113016445,0.4199454516172409,948.8851318359375,237.64122772216797
2974,-43.26447788970586,0.49621548056602477,749.9572143554688,187.9855178833008
2979,-39.542811024233224,0.21355020701885224,473.6542663574219,118.62711715698242
2984,-43.742655351941885,0.5704353272914886,735.1416015625,184.3558349609375
2989,-52.515143213517675,0.22731083035469055,622.244140625,155.78834533691406
2994,-59.15902452958366,0.24225678741931916,447.6025695800781,112.14289932250976
2999,-86.50704682093388,0.486032047867775,619.4385375976562,155.34566650390624
3004,-38.59952637325897,0.508540940284729,522.2935791015625,131.08193664550782
3009,-53.671700111580094,0.37193719744682313,412.8531494140625,103.58522567749023
3014,-47.67542132362085,0.2694381773471832,559.4949340820312,140.14317321777344
3019,-52.61669094282612,0.42200265228748324,617.476318359375,154.79107971191405
3024,-82.58235018839699,0.5025670289993286,872.9588623046875,218.7422836303711
3029,-68.94202033748394,0.5399689137935638,542.9434204101562,136.27582397460938
3034,-57.951968311142195,0.4080700695514679,792.766357421875,198.59965972900392
3039,-24.79377552146956,0.25267030894756315,613.275146484375,153.5714569091797
3044,-48.21051271742044,0.51519415974617,539.99609375,135.51421966552735
3049,-78.95365031220493,0.4876933008432388,811.9100341796875,203.46520233154297
3054,-58.2340227521573,0.26458280682563784,708.3896484375,177.36199493408202
3059,-61.440885698165005,0.41194194853305816,400.51983642578125,100.54190139770508
3064,-60.34603881256226,0.5368713438510895,648.7894287109375,162.7342300415039
3069,-66.7742558810647,0.36279429495334625,622.54833984375,155.99988250732423
3074,-64.12711223779057,0.3292880982160568,760.7896118164062,190.5266891479492
3079,-56.12036046374077,0.4036810457706451,628.4172973632812,157.50800323486328
3084,-55.91403049280765,0.5579336822032929,846.3136596679688,212.1363494873047
3089,-84.86610385312332,0.42900738418102263,647.2879028320312,162.25098419189453
3094,-67.55773653702366,0.2595393657684326,539.3731689453125,135.10283203125
3099,-60.64455806486623,0.49241059422492983,553.3269653320312,138.82415313720702
3104,-33.67785401441937,0.39961099326610566,565.0426025390625,141.66026153564454
3109,-62.84832474349775,0.4998782366514206,677.156982421875,169.78912506103515
3114,-74.48974351436519,0.43130911588668824,543.9193725585938,136.4111541748047
3119,-79.15593737518019,0.4572330951690674,953.5559692382812,238.84622192382812
3124,-56.72407674426846,0.5458034157752991,503.3800048828125,126.39080352783203
3129,-64.4665851865822,0.5329783201217652,661.8882446289062,166.00503997802736
3134,-72.56620957573442,0.39623163640499115,575.8966064453125,144.3703842163086
3139,-64.23532886458247,0.42913478016853335,591.4130249023438,148.2823913574219
3144,-69.99619494129983,0.45694508850574495,606.4864501953125,152.07855834960938
3149,-75.97360839563515,0.27968774139881136,741.8729858398438,185.74793548583983
3154,-66.05446513419628,0.30510270297527314,530.934326171875,133.03868408203124
3159,-81.08697999313941,0.422627592086792,1035.1810302734375,259.21788635253904
3164,-73.36856183596214,0.41697404384613035,789.2870483398438,197.73873748779297
3169,-76.18252137865385,0.41918429732322693,712.0829467773438,178.4399215698242
3174,-54.94541264081277,0.4798363924026489,660.8244018554688,165.6859359741211
3179,-60.29773444040376,0.4394832789897919,536.9164428710938,134.66859436035156
3184,-38.94997016309284,0.32595891654491427,570.6927490234375,142.9991455078125
3189,-73.03725949217753,0.46922464966773986,772.1964111328125,193.51832580566406
3194,-42.83352033846833,0.4856393963098526,592.8341674804688,148.69417877197264
3199,-36.844980330439654,0.5069980978965759,705.1292114257812,176.78930053710937
3204,-46.37854989891305,0.3324111431837082,576.1861572265625,144.3789520263672
3209,-96.46054265392786,0.5602252185344696,816.2468872070312,204.6219482421875
3214,-69.6342659632741,0.4748681247234344,625.1085815429688,156.75201416015625
3219,-45.4778132952886,0.3947234362363815,561.693115234375,140.81800079345703
3224,-79.21122962370838,0.5683940052986145,915.6502075195312,229.48094482421874
3229,-69.39458291107445,0.5337948679924012,725.2291259765625,181.84107360839843
3234,-72.47243078205221,0.4267188608646393,1028.73388671875,257.6101898193359
3239,-65.78135975256139,0.44317892789840696,693.1515502929688,173.73106689453124
3244,-86.33042995456003,0.42892575562000274,739.8687133789062,185.39610290527344
3249,-74.6952661202668,0.2980200707912445,692.7252197265625,173.4793243408203
3254,-72.60770076844909,0.508208590745926,849.1246337890625,212.78936614990235
3259,-56.03434212586784,0.38748006522655487,532.7736206054688,133.5808853149414
3264,-63.571224502210534,0.3258154481649399,424.8417053222656,106.5362419128418
3269,-69.82915559520401,0.5311955094337464,706.1322631835938,177.06426086425782
3274,-46.58377106552666,0.3883496016263962,761.465087890625,190.75462036132814
3279,-93.13986382431945,0.32121230065822604,617.8176879882812,154.7756332397461
3284,-71.46278577262477,0.46725037395954133,781.395263671875,195.81606750488282
3289,-56.963817951547725,0.5372850358486175,887.236083984375,222.34630584716797
3294,-81.2399501071983,0.3527928292751312,585.0979614257812,146.62728576660157
3299,-61.61240837488708,0.3142914086580276,650.83740234375,163.02364501953124
3304,-59.07354994349815,0.38015826642513273,513.09521484375,128.65396118164062
3309,-62.5765764015032,0.4439609467983246,669.21435546875,167.74755096435547
3314,-83.27170541704109,0.41340810656547544,519.9218139648438,130.39386291503905
3319,-59.65540861301852,0.410011950135231,742.9713134765625,186.15283966064453
3324,-57.8483896507784,0.3008019536733627,478.36474609375,119.8919891357422
3329,-89.77155389631574,0.5292169392108917,674.76513671875,169.2205032348633
3334,-43.67861235105732,0.578979104757309,845.315673828125,211.90789642333985
3339,-95.74381297844634,0.4399082064628601,672.5840454101562,168.58592071533204
3344,-84.85265229596416,0.6184807538986206,828.9987182617188,207.86815948486327
3349,-82.86432071894298,0.42783173322677615,723.7864379882812,181.37444000244142
3354,-48.60729677907007,0.5913083553314209,816.4561157226562,204.70533752441406
3359,-88.81852758499164,0.4819814383983612,562.0921020507812,141.0050064086914
3364,-75.19200572248319,0.36876427829265596,592.4078369140625,148.4707229614258
3369,-74.18636238350481,0.3781924545764923,738.4686889648438,184.9953643798828
3374,-60.87103519307135,0.39142129123210906,680.2994384765625,170.46628112792968
3379,-84.8103739626255,0.4868233650922775,770.23779296875,193.04627075195313
3384,-57.203326458262424,0.5672121405601501,831.9151611328125,208.54600219726564
3389,-88.83973375630657,0.5997574806213379,877.4246826171875,219.9559295654297
3394,-52.50758195824283,0.4192558765411377,689.0416870117188,172.67967834472657
3399,-47.64932535994812,0.5576242864131927,740.8023681640625,185.75821380615236
3404,-62.20178606258236,0.5973132610321045,757.3764038085938,189.94141387939453
3409,-73.30524992018314,0.6049163520336152,1045.7462158203125,262.0414672851563
3414,-92.00552597600688,0.5538177967071534,742.4487915039062,186.166015625
3419,-70.84839555443455,0.4020408570766449,500.809326171875,125.60437240600587
3424,-59.81465314221371,0.2755457043647766,647.8827514648438,162.24623260498046
3429,-48.228799603903944,0.45744157433509824,607.51416015625,152.3359817504883
3434,-83.23675842980828,0.4050673544406891,654.0429077148438,163.9157958984375
3439,-49.98445694049137,0.399386128783226,774.8260498046875,194.10589904785155
3444,-41.08948573761063,0.3605810791254044,617.4134521484375,154.7139434814453
3449,-61.110380659901445,0.47585894763469694,672.7750244140625,168.66961822509765
3454,-21.81690611635721,0.5168612539768219,585.9879760742188,147.01385498046875
3459,-73.2732262924371,0.572160130739212,912.5426025390625,228.7078109741211
3464,-73.61693189136108,0.5187697768211365,717.2962646484375,179.84283599853515
3469,-61.39733103584767,0.5306774020195008,538.77685546875,135.22489166259766
3474,-50.892652251011896,0.43977333009243014,732.4227294921875,183.5454559326172
3479,-63.13287301588964,0.5404157161712646,746.6351318359375,187.1991989135742
3484,-72.03388431006982,0.5355676114559174,690.3051147460938,173.11184692382812
3489,-64.2028271734573,0.43742179572582246,871.0202026367188,218.19246978759764
3494,-88.93872048075329,0.6149281859397888,907.695068359375,227.5386962890625
3499,-73.8815814319539,0.43046932220458983,895.4078979492188,224.28244323730468
3504,-66.47381715242157,0.36532258093357084,467.5433044433594,117.2511489868164
3509,-41.82505743661743,0.5728038489818573,928.8228149414062,232.77850952148438
3514,-58.457998481502955,0.49262681901454924,768.7423095703125,192.6782012939453
3519,-59.876605837410494,0.3915561616420746,699.178466796875,175.18617401123046
3524,-50.14937584318271,0.3418171346187592,490.6676025390625,123.00871810913085
3529,-73.86146680771851,0.34529835283756255,836.1099243164062,209.3727783203125
3534,-66.4627977069668,0.37540757954120635,704.8675537109375,176.59229736328126
3539,-72.95934846610045,0.38468135595321656,852.09423828125,213.40823974609376
3544,-66.3408806807662,0.5378198623657227,690.7194213867188,173.21767578125
3549,-69.35064763519148,0.618207973241806,824.2003173828125,206.6682861328125
3554,-54.57475736433564,0.32933867573738096,698.5711669921875,174.97212829589844
3559,-69.9439584818841,0.602802848815918,897.0838623046875,224.87376708984374
3564,-84.5839561696856,0.492196387052536,763.7725219726562,191.4353271484375
3569,-70.5889309570305,0.4603227019309998,606.0177001953125,151.9647445678711
3574,-87.00401733300288,0.3956644803285599,833.4519653320312,208.75865783691407
3579,-67.13128654726854,0.49636867046356203,924.002197265625,231.49691772460938
3584,-68.48891906979219,0.5791487753391266,678.8324584960938,170.28726196289062
3589,-89.48122938044042,0.5066969931125641,639.5767822265625,160.40089263916016
3594,-60.9907689028839,0.5092599630355835,819.302978515625,205.3350036621094
3599,-68.30334088578161,0.549055552482605,839.3389282226562,210.3837890625
3604,-87.06581596798365,0.6026016891002655,669.5834350585938,167.9984619140625
3609,-64.39411449118816,0.4509762853384018,587.2443237304688,147.26205444335938
3614,-67.77218596648048,0.39640002250671386,477.2633056640625,119.71222763061523
3619,-52.4417558844693,0.47106148302555084,631.1264038085938,158.2526626586914
3624,-76.57702083560433,0.6870198667049408,867.9098510742188,217.66448211669922
3629,-61.016183387345066,0.3873521566390991,593.3712158203125,148.73015289306642
3634,-63.3642525717251,0.27278155386447905,528.7666015625,132.4644332885742
3639,-90.61664947154735,0.6957804679870605,861.0714721679688,215.9636459350586
3644,-52.5190357428603,0.6587516903877259,849.1649780273438,212.9499984741211
3649,-45.83839283047076,0.48122471272945405,888.2537231445312,222.5446548461914
3654,-63.033492379323626,0.384978586435318,602.751220703125,151.07278442382812
3659,-79.60442081714592,0.3654925853013992,666.0947265625,166.88917236328126
3664,-68.13095337502989,0.4348705679178238,693.3077392578125,173.76180572509764
3669,-41.70964202179063,0.36218641996383666,375.2501525878906,94.17472457885742
3674,-73.56135709265581,0.29845625460147857,738.1538696289062,184.83692474365233
3679,-59.291078068876104,0.16846537888050078,534.05029296875,133.68103942871093
3684,-60.6184281344921,0.4855291098356247,788.9584350585938,197.72513732910156
3689,-75.13096954367613,0.5111549139022827,898.2146606445312,225.0648208618164
3694,-56.55833057143941,0.49035685062408446,685.1818237304688,171.7858123779297
3699,-54.60517398618893,0.42611390352249146,704.6218872070312,176.58158264160156
3704,-64.43849578389212,0.4349249809980392,601.8058471679688,150.88638610839843
3709,-50.438855458854654,0.2644602656364441,477.1332092285156,119.54776229858399
3714,-61.21708007529791,0.49066894352436063,756.2769775390625,189.5599136352539
3719,-67.06856463651438,0.4875587046146393,865.3240966796875,216.8185806274414
3724,-45.91763666742018,0.49079790711402893,776.198974609375,194.54054260253906
3729,-67.40001665897779,0.2737459152936935,583.7788696289062,146.2184631347656
3734,-49.82514122624834,0.4476432204246521,804.763916015625,201.638623046875
3739,-71.52608974852446,0.5594478487968445,958.4281005859375,240.16647338867188
3744,-78.94817715317738,0.6119123339653015,979.7369995117188,245.5461624145508
3749,-37.48810797890748,0.45623897314071654,820.1419677734375,205.49173278808593
3754,-72.01937281588125,0.5210750281810761,727.1323852539062,182.30417175292968
3759,-94.42403117158636,0.39996478259563445,612.6782836914062,153.5695373535156
3764,-55.06596413547895,0.48669135868549346,603.2577514648438,151.3011276245117
3769,-68.7315841244328,0.340634885430336,614.6459350585938,154.0021179199219
3774,-93.36476104339226,0.38399121463298796,688.5614624023438,172.52435760498048
3779,-62.22882899562198,0.5478417634963989,1130.5782470703125,283.19239807128906
3784,-21.8619199769713,0.43773365020751953,645.015869140625,161.69169921875
3789,-64.13771344753329,0.30647699534893036,537.1737670898438,134.59992065429688
3794,-61.7864153159889,0.4083622068166733,578.9990234375,145.15811614990236
3799,-75.83554767043275,0.6641807377338409,909.977294921875,228.15850219726562
3804,-70.71449018792524,0.4467934161424637,514.2402954101562,129.00686492919922
3809,-40.56207273235384,0.47324757277965546,603.6748046875,151.39194946289064
3814,-54.08008027474888,0.5568381011486053,662.4442749023438,166.16790618896485
3819,-55.48192494109665,0.4238607227802277,885.192138671875,221.72189636230468
3824,-51.634917223043324,0.27927736937999725,866.0103759765625,216.78187255859376
